sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
2,Al-Baqarah,3,255,Kuran,allah god worthy worship except neither drowsiness sleep overtake belong whatever heavens whatever earth could possibly intercede without permission fully know ahead behind one grasp knowledgeexcept will reveal seat
2,Al-Baqarah,3,256,Kuran,let compulsion religion truth stand clearly falsehood whoever renounce false gods believe allah certainly grasp firmest unfailing allah
2,Al-Baqarah,3,257,Kuran,allah guardian believershe bring darkness light disbelievers guardians false gods lead light darkness residents fire forever
2,Al-Baqarah,3,258,Kuran,prophet aware one argue abraham lord allah grant kingship remember abraham say lord one power give life cause death argue power give life cause death abraham challenge allah cause sun rise east make rise west disbeliever dumbstruck allah guide wrongdoing people
2,Al-Baqarah,3,259,Kuran,aware one pass city ruin wonder could allah bring back life destruction allah cause die hundred years bring back life allah ask long remain state reply perhaps day part day allah say remain hundred years look food drinkthey spoil look remain donkey make sign humanity look bone donkey bring together clothe flesh make clear declare know allah capable everything
2,Al-Baqarah,3,260,Kuran,remember abraham say lord show give life dead allah respond believe abraham reply yes heart reassure allah say bring four bird train come cut piece scatter different hilltops call back fly haste know allah almighty
2,Al-Baqarah,3,261,Kuran,example spend wealth cause allah grain sprout seven ears bear one hundred grain allah multiply reward even whoever will allah
2,Al-Baqarah,3,262,Kuran,spend wealth cause allah follow charity reminders generosity hurtful wordsthey get reward lord fear grieve
2,Al-Baqarah,3,263,Kuran,kind word forgiveness better charity follow injury allah forbear
2,Al-Baqarah,3,264,Kuran,believers waste charity reminders generosity hurtful word like donate wealth show believe allah last day example hard barren rock cover thin layer soil hit strong rainleaving bare stone people unable preserve reward charity allah guide disbelieve people
2,Al-Baqarah,3,265,Kuran,example donate wealth seek allahs pleasure believe reward certain garden fertile hill heavy rain fall yield twice normal produce heavy rain fall drizzle sufficient allah
2,Al-Baqarah,3,266,Kuran,would wish garden palm tree grapevines kinds fruit rivers flow underneath grow old dependent children fiery whirlwind hit garden burn allah make revelations clear perhaps reflect
2,Al-Baqarah,3,267,Kuran,believers donate best earn produce earth pick worthless things donation would accept close eye know allah praiseworthy
2,Al-Baqarah,3,268,Kuran,devil threaten prospect poverty bid shameful deed stinginess allah promise forgiveness great bounties allah
2,Al-Baqarah,3,269,Kuran,allah grant wisdom whoever will whoever grant wisdom certainly bless great privilege none mindful except people reason
2,Al-Baqarah,3,270,Kuran,whatever charities give vow make surely know allah wrongdoers helpers
2,Al-Baqarah,3,271,Kuran,give charity publicly good give poor privately better absolve sin allah
2,Al-Baqarah,3,272,Kuran,responsible people guidance prophetit allah guide whoever will whatever believers spend charity goodas long seek pleasure allah whatever donate pay back full wrong
2,Al-Baqarah,3,273,Kuran,charity needy engage cause allah move land work unfamiliar situation think need charity beg recognize appearance beg people persistently whatever give charity certainly well know allah
2,Al-Baqarah,3,274,Kuran,spend wealth charity day night secretly openlytheir reward lord fear grieve
2,Al-Baqarah,3,275,Kuran,consume interest stand judgment day like drive madness satans touch say trade different interest allah permit trade forbid interest whoever refrainsafter receive warn lordmay keep previous gain case leave allah persist residents fire forever
2,Al-Baqarah,3,276,Kuran,allah make interest fruitless charity fruitful allah like ungrateful evildoer
2,Al-Baqarah,3,277,Kuran,indeed believe good establish prayer pay receive reward lord fear grieve
2,Al-Baqarah,3,278,Kuran,believers fear allah give outstanding interest true believers
2,Al-Baqarah,3,279,Kuran,beware war allah messenger repent may retain principalneither inflict suffer harm
2,Al-Baqarah,3,280,Kuran,difficult someone repay debt postpone time ease waive act charity better know
2,Al-Baqarah,3,281,Kuran,mindful day return allah every soul pay full do none wrong
2,Al-Baqarah,3,282,Kuran,believers contract loan fix period time commit write let scribe maintain justice party scribe refuse write allah teach write write debtor dictate bear allah mind defraud debt debtor incompetent weak unable dictate let guardian dictate justice call upon two men witness two men find one man two women choice witnessso one women forget may remind witness must refuse summon must write contract fix periodwhether sum small great sight allah convenient establish evidence remove doubt however conduct immediate transaction among need record call upon witness deal finalize let harm come scribe witness gravely exceed limit mindful allah allah one teach allah perfect knowledge things
2,Al-Baqarah,3,283,Kuran,journey scribe find security take trust one another need security debtor honour trust repay debtand let fear allah lord conceal testimony whoever conceal hearts indeed sinful allah fully know
2,Al-Baqarah,3,284,Kuran,allah alone belong whatever heavens whatever earth whether reveal hearts conceal allah call account forgive whoever will punish whoever will allah capable everything
2,Al-Baqarah,3,285,Kuran,messenger firmly believe reveal lord believers believe allah angels book messengers proclaim make distinction messengers say hear obey seek forgiveness lord alone final return
2,Al-Baqarah,3,286,Kuran,allah require soul afford good benefit evil loss believers pray lord punish us forget make mistake lord place burden us like one place us lord burden us bear pardon us forgive us mercy us guardian grant us victory disbelieve people
3,Ali 'Imran,3,1,Kuran,
3,Ali 'Imran,3,2,Kuran,allah god worthy worship except himthe
3,Ali 'Imran,3,3,Kuran,reveal prophet book truth confirm come reveal torah gospel
3,Ali 'Imran,3,4,Kuran,previously guide people also reveal standard distinguish right wrong surely reject allahs revelations suffer severe torment allah almighty capable punishment
3,Ali 'Imran,3,5,Kuran,surely nothing earth heavens hide allah
3,Ali 'Imran,3,6,Kuran,one shape wombs mother will god worthy worship except himthe almighty
3,Ali 'Imran,3,7,Kuran,one reveal prophet book verse precisethey foundation bookwhile others elusive deviant hearts follow elusive verse seek spread doubt false interpretationsbut none grasp full mean except allah knowledge say believe quranit lord none mindful except people reason
3,Ali 'Imran,3,8,Kuran,say lord let hearts deviate guide us grant us mercy indeed giver bounties
3,Ali 'Imran,3,9,Kuran,lord certainly gather humanity promise dayabout doubt surely allah break promise
3,Ali 'Imran,3,10,Kuran,indeed neither wealth children disbelievers benefit allahand fuel fire
3,Ali 'Imran,3,11,Kuran,fate like people pharaoh themthey reject sign allah seize sin allah severe punishment
3,Ali 'Imran,3,12,Kuran,prophet tell disbelievers soon overpower drive hellwhat evil place rest
3,Ali 'Imran,3,13,Kuran,indeed sign two armies meet battleone fight cause allah denial believers saw enemy twice number allah support victory whoever will surely lesson people insight
3,Ali 'Imran,3,14,Kuran,enjoyment worldly desireswomen children treasure gold silver fine horse cattle fertile landhas make appeal people pleasures worldly life allah finest destination
3,Ali 'Imran,3,15,Kuran,say prophet shall inform better mindful allah garden lord rivers flow stay forever pure spouses along allahs pleasure allah servants
3,Ali 'Imran,3,16,Kuran,pray lord believe forgive sin protect us torment fire
3,Ali 'Imran,3,17,Kuran,patient sincere obedient charitable pray forgiveness dawn
3,Ali 'Imran,3,18,Kuran,allah witness god worthy worship except himand angels people knowledge maintainer justice god worthy worship except himthe almighty
3,Ali 'Imran,3,19,Kuran,certainly allahs way islam whoever deny allahs sign surely allah swift reckon
3,Ali 'Imran,3,20,Kuran,argue prophet say submit allah followers ask give scripture illiterate people submit allah submit rightly guide turn away duty deliver message allah servants
3,Ali 'Imran,3,21,Kuran,indeed deny allahs sign kill prophets unjustly kill people stand justicegive good news painful punishment
3,Ali 'Imran,3,22,Kuran,ones whose deeds waste world hereafter helpers
3,Ali 'Imran,3,23,Kuran,see give portion scriptures yet invite book allah settle dispute turn away heedlessly
3,Ali 'Imran,3,24,Kuran,say fire touch us except days deceive faith wishful lie
3,Ali 'Imran,3,25,Kuran,horrible gather together day doubtwhen every soul pay full do none wrong
3,Ali 'Imran,3,26,Kuran,say prophet allah lord authorities give authority whoever please remove please honour whoever please disgrace pleaseall good hand surely alone capable everything
3,Ali 'Imran,3,27,Kuran,cause night pass day day night bring forth live dead dead live provide whoever without limit
3,Ali 'Imran,3,28,Kuran,believers take disbelievers guardians instead believersand whoever nothing hope allahunless precaution tyranny allah warn allah final return
3,Ali 'Imran,3,29,Kuran,say prophet whether conceal hearts reveal know allah know whatever heavens whatever earth allah capable everything
3,Ali 'Imran,3,30,Kuran,watch day every soul present whatever good do wish misdeeds far allah warn allah ever gracious servants
3,Ali 'Imran,3,31,Kuran,say prophet sincerely love allah follow allah love forgive sin allah merciful
3,Ali 'Imran,3,32,Kuran,say prophet obey allah messenger still turn away truly allah like disbelievers
3,Ali 'Imran,3,33,Kuran,indeed allah choose adam noah family abraham family imran people time
3,Ali 'Imran,3,34,Kuran,descendants one another allah
3,Ali 'Imran,3,35,Kuran,remember wife imran say lord dedicate womb entirely service accept alone truly
3,Ali 'Imran,3,36,Kuran,deliver say lord give birth girl allah fully know deliveredand male like female
3,Ali 'Imran,3,37,Kuran,lord accept graciously bless pleasant upbringingentrusting care zachariah whenever zachariah visit sanctuary find supply provision exclaim mary come reply allah surely allah provide whoever will without limit
3,Ali 'Imran,3,38,Kuran,zachariah pray lord say lord grant meby gracerighteous offspring certainly hearer prayers
3,Ali 'Imran,3,39,Kuran,angels call stand pray sanctuary allah give good news birth john confirm word allah great leader chaste prophet among righteous
3,Ali 'Imran,3,40,Kuran,zachariah exclaim lord son old wife barren reply allah will
3,Ali 'Imran,3,41,Kuran,zachariah say lord grant sign say sign able speak people three days except gesture remember lord often glorify morning even
3,Ali 'Imran,3,42,Kuran,remember angels say mary surely allah select purify choose women world
3,Ali 'Imran,3,43,Kuran,mary devout lord prostrate prayer bow along bow
3,Ali 'Imran,3,44,Kuran,news unseen reveal prophet cast lot decide would marys guardian argue
3,Ali 'Imran,3,45,Kuran,remember angels proclaim mary allah give good news word jesus son mary honour world hereafter one nearest allah
