sure_no,sure_ismi,bolum,ayet_no,kaynak,ayet
2,Al-Baqarah,3,258,Kuran,prophet awar one argu abraham lord allah grant kingship rememb abraham said lord one power give life caus death argu power give life caus death abraham challeng allah caus sun rise east make rise west disbeliev dumbstruck allah guid wrongdo peopl
2,Al-Baqarah,3,259,Kuran,awar one pass citi ruin wonder could allah bring back life destruct allah caus die hundr year brought back life allah ask long remain state repli perhap day part day allah said remain hundr year look food drinkthey spoil look remain donkey made sign human look bone donkey bring togeth cloth flesh made clear declar know allah capabl everyth
2,Al-Baqarah,3,260,Kuran,rememb abraham said lord show give life dead allah respond believ abraham repli yes heart reassur allah said bring four bird train come cut piec scatter differ hilltop call back fli hast know allah almighti
2,Al-Baqarah,3,261,Kuran,exampl spend wealth caus allah grain sprout seven ear bear one hundr grain allah multipli reward even whoever will allah
2,Al-Baqarah,3,262,Kuran,spend wealth caus allah follow chariti remind generos hurt wordsthey get reward lord fear griev
2,Al-Baqarah,3,263,Kuran,kind word forgiv better chariti follow injuri allah forbear
2,Al-Baqarah,3,264,Kuran,believ wast chariti remind generos hurt word like donat wealth show believ allah last day exampl hard barren rock cover thin layer soil hit strong rainleav bare stone peopl unabl preserv reward chariti allah guid disbeliev peopl
2,Al-Baqarah,3,265,Kuran,exampl donat wealth seek allah pleasur believ reward certain garden fertil hill heavi rain fall yield twice normal produc heavi rain fall drizzl suffici allah
2,Al-Baqarah,3,266,Kuran,would wish garden palm tree grapevin kind fruit river flow underneath grow old depend children fieri whirlwind hit garden burn allah make revel clear perhap reflect
2,Al-Baqarah,3,267,Kuran,believ donat best earn produc earth pick worthless thing donat would accept close eye know allah praiseworthi
2,Al-Baqarah,3,268,Kuran,devil threaten prospect poverti bid shame deed stingi allah promis forgiv great bounti allah
2,Al-Baqarah,3,269,Kuran,allah grant wisdom whoever will whoever grant wisdom certain bless great privileg none mind except peopl reason
2,Al-Baqarah,3,270,Kuran,whatev chariti give vow make sure known allah wrongdoer helper
2,Al-Baqarah,3,271,Kuran,give chariti public good give poor privat better absolv sin allah
2,Al-Baqarah,3,272,Kuran,respons peopl guidanc prophetit allah guid whoever will whatev believ spend chariti gooda long seek pleasur allah whatev donat paid back full wrong
2,Al-Baqarah,3,273,Kuran,chariti needi engag caus allah move land work unfamiliar situat think need chariti beg recogn appear beg peopl persist whatev give chariti certain well known allah
2,Al-Baqarah,3,274,Kuran,spend wealth chariti day night secret openlytheir reward lord fear griev
2,Al-Baqarah,3,275,Kuran,consum interest stand judgment day like driven mad satan touch say trade differ interest allah permit trade forbidden interest whoever refrainsaft receiv warn lordmay keep previous gain case left allah persist resid fire forev
2,Al-Baqarah,3,276,Kuran,allah made interest fruitless chariti fruit allah like ungrat evildo
2,Al-Baqarah,3,277,Kuran,inde believ good establish prayer pay receiv reward lord fear griev
2,Al-Baqarah,3,278,Kuran,believ fear allah give outstand interest true believ
2,Al-Baqarah,3,279,Kuran,bewar war allah messeng repent may retain principalneith inflict suffer harm
2,Al-Baqarah,3,280,Kuran,difficult someon repay debt postpon time eas waiv act chariti better knew
2,Al-Baqarah,3,281,Kuran,mind day return allah everi soul paid full done none wrong
2,Al-Baqarah,3,282,Kuran,believ contract loan fix period time commit write let scribe maintain justic parti scribe refus write allah taught write write debtor dictat bear allah mind defraud debt debtor incompet weak unabl dictat let guardian dictat justic call upon two men wit two men found one man two women choic witnessso one women forget may remind wit must refus summon must write contract fix periodwheth sum small great sight allah conveni establish evid remov doubt howev conduct immedi transact among need record call upon wit deal final let harm come scribe wit grave exceed limit mind allah allah one teach allah perfect knowledg thing
2,Al-Baqarah,3,283,Kuran,journey scribe found secur taken trust one anoth need secur debtor honour trust repay debtand let fear allah lord conceal testimoni whoever conceal heart inde sin allah fulli know
2,Al-Baqarah,3,284,Kuran,allah alon belong whatev heaven whatev earth whether reveal heart conceal allah call account forgiv whoever will punish whoever will allah capabl everyth
2,Al-Baqarah,3,285,Kuran,messeng firm believ reveal lord believ believ allah angel book messeng proclaim make distinct messeng say hear obey seek forgiv lord alon final return
2,Al-Baqarah,3,286,Kuran,allah requir soul afford good benefit evil loss believ pray lord punish us forget make mistak lord place burden us like one place us lord burden us bear pardon us forgiv us merci us guardian grant us victori disbeliev peopl
3,Ali 'Imran,3,1,Kuran,
3,Ali 'Imran,3,2,Kuran,allah god worthi worship except himth
3,Ali 'Imran,3,3,Kuran,reveal prophet book truth confirm came reveal torah gospel
3,Ali 'Imran,3,4,Kuran,previous guid peopl also reveal standard distinguish right wrong sure reject allah revel suffer sever torment allah almighti capabl punish
3,Ali 'Imran,3,5,Kuran,sure noth earth heaven hidden allah
3,Ali 'Imran,3,6,Kuran,one shape womb mother will god worthi worship except himth almighti
3,Ali 'Imran,3,7,Kuran,one reveal prophet book vers precisethey foundat bookwhil other elus deviant heart follow elus vers seek spread doubt fals interpretationsbut none grasp full mean except allah knowledg say believ quranit lord none mind except peopl reason
3,Ali 'Imran,3,8,Kuran,say lord let heart deviat guid us grant us merci inde giver bounti
3,Ali 'Imran,3,9,Kuran,lord certain gather human promis dayabout doubt sure allah break promis
3,Ali 'Imran,3,10,Kuran,inde neither wealth children disbeliev benefit allahand fuel fire
3,Ali 'Imran,3,11,Kuran,fate like peopl pharaoh themthey reject sign allah seiz sin allah sever punish
3,Ali 'Imran,3,12,Kuran,prophet tell disbeliev soon overpow driven hellwhat evil place rest
3,Ali 'Imran,3,13,Kuran,inde sign two armi met battleon fight caus allah denial believ saw enemi twice number allah support victori whoever will sure lesson peopl insight
3,Ali 'Imran,3,14,Kuran,enjoy world desireswomen children treasur gold silver fine hors cattl fertil landha made appeal peopl pleasur world life allah finest destin
3,Ali 'Imran,3,15,Kuran,say prophet shall inform better mind allah garden lord river flow stay forev pure spous along allah pleasur allah servant
3,Ali 'Imran,3,16,Kuran,pray lord believ forgiv sin protect us torment fire
3,Ali 'Imran,3,17,Kuran,patient sincer obedi charit pray forgiv dawn
3,Ali 'Imran,3,18,Kuran,allah wit god worthi worship except himand angel peopl knowledg maintain justic god worthi worship except himth almighti
3,Ali 'Imran,3,19,Kuran,certain allah way islam whoever deni allah sign sure allah swift reckon
3,Ali 'Imran,3,20,Kuran,argu prophet say submit allah follow ask given scriptur illiter peopl submit allah submit right guid turn away duti deliv messag allah servant
3,Ali 'Imran,3,21,Kuran,inde deni allah sign kill prophet unjust kill peopl stand justiceg good news pain punish
3,Ali 'Imran,3,22,Kuran,one whose deed wast world hereaft helper
3,Ali 'Imran,3,23,Kuran,seen given portion scriptur yet invit book allah settl disput turn away heedless
3,Ali 'Imran,3,24,Kuran,say fire touch us except day deceiv faith wish lie
3,Ali 'Imran,3,25,Kuran,horribl gather togeth day doubtwhen everi soul paid full done none wrong
3,Ali 'Imran,3,26,Kuran,say prophet allah lord author give author whoever pleas remov pleas honour whoever pleas disgrac pleaseal good hand sure alon capabl everyth
3,Ali 'Imran,3,27,Kuran,caus night pass day day night bring forth live dead dead live provid whoever without limit
3,Ali 'Imran,3,28,Kuran,believ take disbeliev guardian instead believersand whoever noth hope allahunless precaut tyranni allah warn allah final return
3,Ali 'Imran,3,29,Kuran,say prophet whether conceal heart reveal known allah know whatev heaven whatev earth allah capabl everyth
3,Ali 'Imran,3,30,Kuran,watch day everi soul present whatev good done wish misde far allah warn allah ever gracious servant
3,Ali 'Imran,3,31,Kuran,say prophet sincer love allah follow allah love forgiv sin allah merci
3,Ali 'Imran,3,32,Kuran,say prophet obey allah messeng still turn away truli allah like disbeliev
3,Ali 'Imran,3,33,Kuran,inde allah chose adam noah famili abraham famili imran peopl time
3,Ali 'Imran,3,34,Kuran,descend one anoth allah
3,Ali 'Imran,3,35,Kuran,rememb wife imran said lord dedic womb entir servic accept alon truli
3,Ali 'Imran,3,36,Kuran,deliv said lord given birth girl allah fulli knew deliveredand male like femal
3,Ali 'Imran,3,37,Kuran,lord accept gracious bless pleasant upbringingentrust care zachariah whenev zachariah visit sanctuari found suppli provis exclaim mari come repli allah sure allah provid whoever will without limit
3,Ali 'Imran,3,38,Kuran,zachariah pray lord say lord grant mebi graceright offspr certain hearer prayer
3,Ali 'Imran,3,39,Kuran,angel call stood pray sanctuari allah give good news birth john confirm word allah great leader chast prophet among righteous
3,Ali 'Imran,3,40,Kuran,zachariah exclaim lord son old wife barren repli allah will
3,Ali 'Imran,3,41,Kuran,zachariah said lord grant sign said sign abl speak peopl three day except gestur rememb lord often glorifi morn even
3,Ali 'Imran,3,42,Kuran,rememb angel said mari sure allah select purifi chosen women world
3,Ali 'Imran,3,43,Kuran,mari devout lord prostrat prayer bow along bow
3,Ali 'Imran,3,44,Kuran,news unseen reveal prophet cast lot decid would mari guardian argu
3,Ali 'Imran,3,45,Kuran,rememb angel proclaim mari allah give good news word jesus son mari honour world hereaft one nearest allah
3,Ali 'Imran,3,46,Kuran,speak peopl infanc adulthood one righteous
3,Ali 'Imran,3,47,Kuran,mari wonder lord child man ever touch angel repli allah creat will decre matter simpli tell
3,Ali 'Imran,3,48,Kuran,allah teach write wisdom torah gospel
3,Ali 'Imran,3,49,Kuran,make messeng children israel proclaim come sign lord make bird clay breath becom real birdbi allah heal blind leper rais dead lifebi allah prophes eat store hous sure sign truli believ
3,Ali 'Imran,3,50,Kuran,confirm torah reveal legal forbidden come sign lord mind allah obey
3,Ali 'Imran,3,51,Kuran,sure allah lord lord worship alon straight path
3,Ali 'Imran,3,52,Kuran,jesus sens disbelief peopl ask stand allah discipl repli stand allah believ allah bear wit submit
3,Ali 'Imran,3,53,Kuran,pray allah lord believ revel follow messeng count us among bear wit
3,Ali 'Imran,3,54,Kuran,disbeliev made plan jesus allah also plannedand allah best planner
3,Ali 'Imran,3,55,Kuran,rememb allah said jesus take rais deliv disbeliev elev follow disbeliev day judgment return settl disput
3,Ali 'Imran,3,56,Kuran,disbeliev subject sever punish life hereaft helper
3,Ali 'Imran,3,57,Kuran,believ good reward full allah like wrongdoer
3,Ali 'Imran,3,58,Kuran,recit prophet one sign wise remind
3,Ali 'Imran,3,59,Kuran,inde exampl jesus sight allah like adam creat dust said
3,Ali 'Imran,3,60,Kuran,truth lord one doubt
3,Ali 'Imran,3,61,Kuran,whoever disput prophet concern jesus full knowledg come say come let us gather children children women women yourselvesthen let us sincer invok allah curs upon liar
3,Ali 'Imran,3,62,Kuran,certain true narrat god worthi worship except allah inde allah alon almighti
3,Ali 'Imran,3,63,Kuran,turn away sure allah perfect knowledg corruptor
3,Ali 'Imran,3,64,Kuran,say prophet peopl book let us come common term worship none allah associ none take one anoth lord instead allah turn away say bear wit submit allah alon
3,Ali 'Imran,3,65,Kuran,peopl book argu abraham torah gospel reveal long understand
3,Ali 'Imran,3,66,Kuran,disput littl knowledg allah know know
3,Ali 'Imran,3,67,Kuran,abraham neither jew christian submit upright polytheist
3,Ali 'Imran,3,68,Kuran,inde best claim abraham follow prophet believ allah guardian believ
3,Ali 'Imran,3,69,Kuran,peopl book wish mislead believ mislead none yet fail perceiv
3,Ali 'Imran,3,70,Kuran,peopl book reject sign allah bear wit truth
3,Ali 'Imran,3,71,Kuran,peopl book mix truth falsehood hide truth know
3,Ali 'Imran,3,72,Kuran,group among peopl book said one anoth believ reveal believ morn reject even may abandon faith
3,Ali 'Imran,3,73,Kuran,believ follow religion say prophet sure true guidanc allah guidanc also said believ someon receiv reveal knowledg similar argu lord say prophet inde bounti hand allahh grant whoever will allah
3,Ali 'Imran,3,74,Kuran,choos whoever will receiv merci allah lord infinit bounti
3,Ali 'Imran,3,75,Kuran,among peopl book entrust stack gold readili return yet other entrust singl coin repay unless constant demand say account exploit gentil attribut lie allah know
3,Ali 'Imran,3,76,Kuran,absolut honour trust shun evilsur allah love mind
3,Ali 'Imran,3,77,Kuran,inde trade allah coven oath fleet gain share hereaft allah neither speak look purifi day judgment suffer pain punish
